,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
363,49832,386043,289325,38715,3388464,252,4358,4358,11168565,108651,14667,9921,78368,14637,7056,78199,7592397,1,18376,75,0,12820,825,72,8668,8711,12615,1364734,2357,3858,0,27195,1496,35976,614389,710992,0
364,34676,273582,199768,28088,2378637,154,3052,3028,7972363,76930,9719,7528,55916,9956,4812,55447,5456170,2,13022,60,0,9123,536,72,6007,5853,9273,981529,1965,2990,0,20651,1051,25640,454270,518242,0
365,31223,254994,178047,25613,2227470,119,2689,2553,7370813,72186,8778,6971,52469,8728,4006,52417,5192611,0,11982,50,0,8848,437,58,4934,4995,8922,940898,1691,2910,0,20930,778,23830,450912,517338,0
366,44495,357160,255974,37698,3199145,204,3768,3769,10521656,101541,12834,11344,74689,12865,5723,74487,7338668,2,16676,79,0,12282,730,104,7216,7028,11966,1291756,2980,4328,0,29822,1218,33061,614904,716228,0
367,46896,374946,272161,39159,3296532,236,4125,4115,10826741,105704,13682,10962,77711,13667,6392,76696,7493814,0,17528,86,0,12446,741,83,7794,7897,12486,1324027,2728,4231,0,29211,1406,34746,620585,718514,0
368,34203,280177,195729,28604,2426767,138,2933,2910,7890417,79220,9782,8175,57787,9648,4560,57674,5639795,0,13062,49,0,9657,542,69,5598,5563,9600,1012487,2051,3058,0,22807,995,25702,489464,565625,0
369,32667,260017,186544,27503,2244899,132,2842,2764,7532073,73517,9501,7700,53168,9239,4474,52709,5173821,0,12095,51,0,8759,516,50,5512,5534,8905,922464,2181,3073,0,20694,959,23718,434640,492447,0
370,42826,349668,245941,35561,3186207,175,3413,3515,10216053,99525,12235,9874,73671,12235,5293,73723,7310243,1,16315,75,0,12311,596,51,6581,6677,12330,1315172,2659,4090,0,30547,1040,33150,639208,759023,0
371,45852,377586,260578,39183,3388137,172,3698,3828,10819992,107268,13123,12119,78929,12894,5693,79574,7779064,0,17391,73,0,13083,654,70,7087,7052,13169,1381564,3470,4774,0,34543,1151,34835,681046,799620,0
372,33356,273414,189845,31619,2332289,158,2971,2940,7565804,78303,9560,10397,57801,9691,4412,57511,5451656,0,12748,47,0,9639,473,79,5380,5471,9708,978204,2796,3842,0,24899,914,24926,474335,543412,0
373,31693,240976,180199,23778,2249546,189,2669,2756,7256527,65057,8356,6447,50290,8364,4464,49917,5038864,0,11779,45,0,8545,523,57,5595,5609,8584,936271,1653,2569,0,19761,944,23969,449334,521390,0
374,45605,363680,263791,38377,3209550,186,4062,3981,10549868,102846,12958,11585,74568,13318,6079,74681,7283053,2,16893,69,0,12440,699,91,7592,7667,12304,1295065,2765,4289,0,29813,1319,33389,616063,710968,0
375,45245,367922,264043,38913,3379989,203,3793,3929,10774581,103394,13024,11807,77717,13182,5737,77110,7660620,2,17396,76,0,12927,629,72,7250,7235,13051,1373911,3151,4646,0,33273,1185,34272,675860,803999,0
376,31006,262572,174336,27124,2440368,111,2397,2373,7509500,73995,8440,8929,56536,8346,3469,56660,5696283,2,12275,76,0,10022,411,44,4473,4348,10061,1060288,2635,3634,0,27626,686,24658,553514,670402,0
377,43769,354470,250831,38451,3209680,167,3754,3768,10116809,100043,12705,12145,74980,12522,5458,74646,7286477,3,16912,78,0,12678,606,73,6973,6907,12636,1320807,3221,4797,0,33136,1159,32786,647427,765078,0
378,47131,380826,273724,42861,3387623,198,4044,4128,10972880,108005,13729,13815,80128,13838,6231,79465,7683912,3,17959,98,0,13558,680,100,7701,7810,13421,1363975,3786,5350,0,34605,1335,34738,654375,760288,0
379,34732,275739,199775,29458,2467572,150,2958,3066,8142064,78113,9634,9414,56967,9713,4734,56564,5635303,0,13118,61,0,9552,524,66,5828,5778,9754,1011431,2638,3637,0,24176,1058,25531,492114,572418,0
380,33389,263554,196159,27810,2331729,165,2969,2967,7869624,74407,9571,8165,53603,9435,4757,53582,5298873,0,12513,55,0,9115,518,57,5786,5729,8848,955625,2138,3116,0,20911,1027,24515,444728,507728,0
381,45475,360294,263097,39986,3143104,205,4144,4204,10396856,102358,13319,12493,75805,13452,6433,74963,7162472,0,16913,96,0,12298,689,87,7826,7735,12390,1264547,3234,4792,0,30222,1361,33012,595425,681937,0
382,46884,366396,269445,40862,3300309,210,4146,4117,10790895,103051,13425,13069,76329,13266,6350,76209,7428008,2,17250,108,0,12904,751,87,7902,7926,12969,1328595,3722,5003,0,32049,1364,34032,637240,742805,0
383,36896,292374,217851,30568,2593027,186,3233,3329,8645215,82670,10789,9076,59568,10909,5202,59914,5872972,0,14028,74,0,9983,561,79,6369,6404,10030,1059482,2277,3383,0,22668,1133,27337,491501,562032,0
384,32127,257669,186572,26367,2330775,139,2635,2638,7686407,72870,9091,7741,53139,9102,4179,52424,5366898,1,12555,50,0,9390,464,44,5205,5164,9175,977442,2129,3025,0,21737,852,23798,472442,549930,0
385,43824,347442,257419,36206,3175319,201,3864,3818,10275070,97196,12828,10925,71171,12569,5988,71197,7111939,0,16954,81,0,12015,617,77,7297,7633,11967,1286893,3071,4303,0,29790,1295,32475,625685,743335,0
386,47131,380044,272783,40502,3464898,187,3907,3988,11212770,106385,13463,11939,79355,13453,6056,78916,7832940,1,18103,102,0,13112,674,91,7763,7579,13066,1404357,3241,4794,0,32719,1275,35408,677861,795969,0
387,34038,270726,198640,28649,2435068,164,2965,2943,8082852,76186,9701,8864,55681,9717,4601,55019,5541054,0,12977,71,0,9583,504,66,5607,5741,9373,1002973,2249,3276,1,22674,953,25286,479392,553806,0
388,32976,258629,191467,27382,2230715,162,2913,3019,7488903,73319,9598,8352,52453,9511,4705,51852,5072293,0,12594,46,0,8804,564,57,5802,5838,8693,917671,2182,3188,1,20304,1021,23835,428058,483733,0
389,48504,372014,286619,37778,3314228,240,4217,4316,10982401,104066,14475,10548,74860,14207,7094,74414,7338801,0,18250,76,0,12452,813,90,8736,8613,12365,1325870,2523,3860,0,26347,1521,34290,604459,701609,0
390,47103,368520,280387,37092,3342166,242,4026,4035,10993411,103894,13575,10459,73914,13797,6711,73857,7420611,1,18013,88,0,12190,747,76,8095,8105,12345,1334152,2757,4066,0,28297,1390,33720,626844,744242,0
391,35682,275505,209571,27527,2423217,179,3157,3076,8136707,76836,10269,7399,54722,10233,5187,54532,5426218,1,13434,47,0,9150,589,54,6344,6283,9120,978227,1954,2781,0,20062,1140,25445,452639,517609,0
392,36195,272781,212677,26511,2392914,211,3275,3252,8058657,75100,10151,6917,53880,10222,5454,53621,5302269,1,13410,65,0,8800,566,46,6592,6729,9048,968116,1759,2584,0,18437,1282,25487,446162,510061,0
393,45495,351777,271431,34909,3166304,276,4146,4028,10456977,98148,13430,9474,70142,13301,6690,70037,6992387,0,17159,86,0,11357,767,73,8091,8022,11544,1252986,2477,3671,1,25771,1478,32646,585899,683516,0
394,46933,365780,280078,35527,3291653,256,3949,4092,10833397,102449,13886,9024,73216,13748,6640,73006,7251409,2,17899,79,0,12160,754,69,8534,8439,12018,1310414,2134,3494,0,25520,1473,33759,598536,699801,0
395,36628,270520,216146,25170,2338453,241,3373,3411,7977708,75030,10455,6095,51790,10325,5921,51547,5122498,0,13283,53,0,8400,646,43,7134,7110,8177,928690,1343,2183,0,15832,1442,24836,413759,467918,0
396,36352,266951,213899,25343,2330225,219,3342,3230,8012817,73326,10363,5934,51124,10407,5732,51154,5109204,1,13391,49,0,8272,659,56,6978,6896,8275,929792,1284,2243,1,15533,1285,24774,410129,466920,0
397,43281,334167,256716,31466,3033702,241,3675,3790,10018718,92979,12577,7788,66163,12466,6237,66301,6692003,0,16512,70,0,10901,715,58,7534,7807,11079,1210095,1784,2852,0,22544,1386,30786,556929,654598,0
398,45730,352856,270186,32993,3230375,236,3909,3936,10478143,97390,13096,8801,70134,13001,6557,70416,7093654,0,17088,56,0,11738,662,72,7910,8106,11856,1290090,2157,3567,0,26646,1387,32637,610401,725654,0
399,35094,273079,206634,26291,2453838,189,2960,3008,8119617,76870,10094,7143,54786,9802,4977,54413,5475787,0,13477,41,0,9137,546,51,6111,6103,8959,994892,1719,2676,1,19919,1117,25307,464732,541414,0
400,45067,339844,268733,32048,3120485,248,4017,3919,10250159,93492,12846,7874,66478,12794,6632,66474,6791014,2,16948,60,0,10889,762,59,8127,8106,11183,1234071,1954,3190,0,23741,1529,31645,577483,684247,0
401,48927,366288,290085,36196,3306950,307,4402,4335,10946710,100782,14016,9662,72598,14028,7546,72163,7191467,0,18046,73,0,11706,900,90,9053,9073,11721,1295387,2395,3703,0,26042,1667,33862,601532,700992,0
402,37452,287397,219498,28930,2577092,204,3150,3354,8515395,78907,10651,7748,56842,10653,5499,57315,5705091,0,14159,50,0,9646,614,46,6539,6674,9565,1037075,2008,3019,1,20995,1202,26521,482680,560300,0
403,34319,264828,199645,27856,2363937,174,3039,3105,7788967,74595,9710,8633,53625,9706,4948,53752,5306374,2,13387,60,0,9204,553,66,6053,5941,9186,978642,2156,3286,0,21219,1124,24890,461917,535101,0
404,43873,353227,258732,34944,3169304,228,3656,3646,10098407,101076,12883,10427,72196,12757,6061,72217,7118849,2,17252,68,0,12377,717,77,7370,7356,12161,1302267,2654,3973,0,29195,1284,31994,628223,748147,0
405,45417,375135,266186,39738,3440541,197,3769,3736,10845472,107024,13105,13205,78133,12983,5757,78292,7807111,0,17771,84,0,13107,619,89,6981,7015,13161,1413705,3569,4766,1,34522,1099,34418,700882,845178,0
406,34642,277785,200270,29047,2468318,152,2979,2935,8027976,79109,9793,9144,56881,9887,4745,56786,5616082,0,13165,70,0,9814,529,55,5665,5751,9861,1024477,2656,3525,0,23770,987,25574,494968,578938,0
407,34513,276072,199038,30075,2399277,186,3102,2979,7835067,78724,9909,9418,55933,9939,4762,56371,5467624,1,13029,68,0,9586,540,62,5606,5808,9636,995027,2582,3619,0,23348,969,24933,474034,545515,0
408,44092,347529,259217,36640,3074095,221,3963,3968,10084060,97685,13002,10887,70403,12718,6133,70376,6871172,1,16545,97,0,11666,739,81,7559,7702,11558,1232197,2845,4166,0,27356,1305,31561,577300,671609,0
409,46497,382138,272941,38771,3517947,188,3706,3901,11210880,108826,13677,11113,79782,13457,5805,79723,7989359,0,18450,94,0,13596,642,66,7452,7190,13477,1439225,2944,4349,0,32632,1184,35358,696834,834060,0
410,33534,276432,192537,28245,2521090,127,2634,2610,8124747,78233,9378,8340,57499,9178,4049,57623,5833216,2,12904,42,0,9981,455,52,5120,5159,9771,1057296,2343,3225,0,24390,764,25778,530384,630638,0
411,30173,249868,170802,26261,2273171,104,2244,2309,7294054,71849,8176,8479,52225,8240,3541,52272,5312193,0,11759,48,0,9339,382,50,4323,4346,9151,971196,2285,3190,0,23967,668,23469,487592,582370,0
412,43650,358357,248769,38563,3235414,174,3457,3487,10266114,101728,12272,12767,75055,12365,5548,75407,7404099,1,16556,86,0,12935,634,79,6799,6921,12799,1322890,3783,4981,0,34666,1156,32955,662553,783140,0
413,45865,377362,269436,41337,3387150,175,3893,3874,11049601,109130,13568,13629,78966,13761,5828,78695,7742301,1,17587,80,0,13129,651,87,7329,7396,13162,1373890,3797,5075,0,34010,1191,34200,659528,771340,0
414,35349,284754,205874,29414,2565428,119,2924,2892,8437730,81211,10244,8965,58518,10164,4613,58712,5877014,0,13717,69,0,9790,530,70,5772,5847,9886,1061431,2487,3595,1,24315,1066,26342,510673,597124,0
415,33809,268972,197642,27445,2398994,146,2802,2959,8009508,76705,9579,8173,54648,9806,4435,54978,5495801,0,12929,75,0,9272,469,60,5603,5692,9221,994623,2159,3180,0,22000,907,24861,472061,544982,0
416,45825,365857,269974,37341,3381804,183,3798,3873,11017771,104031,13179,10936,75246,13221,5942,75419,7599332,0,17376,60,0,12942,662,74,7371,7431,12923,1365074,2886,4221,0,30752,1218,33644,656517,781837,0
417,32821,273814,191806,27965,2516826,112,2500,2613,8138547,77897,9556,8655,57404,9240,3870,56545,5851106,0,12897,59,0,9920,390,47,5120,4981,9995,1059509,2357,3353,0,25221,777,25182,528981,632302,0
418,30365,248891,175935,24742,2258068,132,2451,2476,7427579,71597,8661,7070,51615,8539,3804,51128,5248569,1,11927,35,0,8849,424,44,4693,4616,8782,951829,1833,2622,0,20741,821,23096,466546,547199,0
419,44502,368211,259814,37859,3248879,160,3686,3730,10500126,106489,13229,11389,75511,13421,5889,75767,7454340,1,17045,71,0,12441,648,80,7267,7209,12676,1328928,3048,4401,0,30949,1275,33257,638907,754859,0
420,46486,381996,271328,38920,3402485,173,3920,3899,10894886,108765,13566,11377,78557,13506,6064,78510,7736939,0,17841,79,0,13104,685,80,7511,7597,12854,1391995,3101,4464,0,32398,1204,34955,675391,797612,0
421,35166,284192,198636,30165,2385788,161,2961,2943,7724172,81928,10051,9706,57741,10124,4787,57544,5485707,1,13608,47,0,9750,503,76,5794,5821,9745,1003841,2517,3484,0,23761,953,25367,480888,553640,0
422,33321,266216,192720,26130,2328749,134,2677,2666,7692201,75236,9404,7210,54065,9444,4490,53831,5354289,1,12929,46,0,9135,494,57,5456,5404,9154,976598,1674,2715,1,20098,923,24660,458051,528061,0
423,46764,362644,276051,35339,3201080,235,3944,4055,10546681,102355,14008,9131,71997,13657,6785,71845,7116933,1,18047,65,0,11792,778,59,8374,8042,11663,1287265,2453,3548,0,24983,1501,33332,587928,686665,0
424,42292,321828,249897,30698,2922498,220,3607,3638,9406264,90185,12155,7873,64289,12052,6073,64127,6429951,3,16225,71,0,10730,659,61,7540,7487,10883,1200441,1899,3151,1,23717,1349,30544,559386,666894,0
425,56363,442394,329366,46427,3943121,259,4800,4870,12873767,123365,16545,13767,90078,16144,7862,89703,8768765,0,20821,95,0,14889,899,93,9737,9680,14956,1565037,3437,5161,0,34496,1667,40824,729115,850089,0
426,42462,333921,246295,35525,2868101,175,3787,3780,9531544,94241,12498,10326,67610,12460,6005,68231,6483709,1,16004,77,0,11069,675,93,7277,7425,11053,1155964,2528,3843,0,25466,1268,30287,531264,605948,0
427,32914,262153,189255,27815,2256079,161,2814,2886,7537722,74758,9464,7887,53581,9425,4424,53530,5186919,0,12308,66,0,8887,466,48,5467,5538,8892,932077,1972,2980,1,20408,988,24191,442847,503949,0
428,37528,292986,217744,30716,2547829,214,3322,3408,8478022,82443,10875,8746,58574,10876,5362,58511,5724428,0,13999,62,0,9490,637,80,6622,6626,9636,1026476,2238,3312,1,21953,1187,27003,476542,543640,0
429,34082,262786,200730,27190,2256504,170,3102,3064,7659372,73338,10073,7786,51778,9871,5005,51864,5062522,0,12760,56,0,8517,571,61,6277,6155,8470,915329,1945,2968,0,18237,1155,24122,413970,463226,0
430,47946,366194,278046,37672,3179433,294,4323,4252,10507960,101261,13699,11358,72182,13981,7358,71678,7016231,2,17630,91,0,11792,812,95,8796,8749,11571,1260537,2904,4336,0,27811,1687,33266,586836,675521,0
431,51280,386015,299738,40830,3324595,319,4692,4836,11101110,106616,14887,11784,76522,14909,7877,76319,7322746,2,18574,100,0,12280,961,94,9577,9818,12443,1308278,3062,4452,1,27936,1741,35183,593200,671975,0
432,38065,286332,222187,29383,2463135,230,3494,3449,8352126,77929,10896,7964,55685,10838,6055,56074,5458378,0,13626,69,0,8915,681,66,7286,7394,8961,975833,2147,3217,0,20100,1313,26221,448764,502323,0
433,36281,267787,215581,27352,2326139,200,3466,3449,7968289,73451,10335,7123,52118,10426,5890,51384,5084744,1,13199,61,0,8457,651,64,7320,7026,8425,925477,1722,2622,0,16746,1276,25012,407798,458544,0
434,46622,360003,275783,39342,3162994,263,4253,4119,10556630,101609,13877,11903,73162,13785,6868,72205,7040207,2,17263,71,0,11699,753,97,8343,8484,11936,1262091,3144,4289,0,27852,1586,32870,579356,665339,0
435,50595,383585,300668,40391,3403225,277,4573,4627,11463541,106515,14797,11990,76491,14594,7708,75795,7488273,2,18494,82,0,12509,909,77,9289,9198,12172,1325758,3619,4556,0,27960,1729,35114,608319,696088,0
436,38937,287871,232834,28880,2474725,251,3683,3635,8575167,79541,11484,7475,54828,11346,6332,55067,5407803,0,14249,54,0,9065,704,65,7607,7706,9109,970757,1810,2842,0,17903,1523,25746,426307,475350,0
437,35911,270249,212072,27247,2343957,213,3322,3303,8028363,74883,10496,7562,52550,10268,5625,52459,5194905,0,13382,49,0,8455,640,64,6713,6632,8543,934163,1851,2906,0,18317,1279,24810,420440,471067,0
438,45444,362129,267897,36512,3237688,237,3929,3770,10588299,102488,13232,10583,72702,13248,6182,73007,7264984,1,17589,75,0,12164,716,78,7649,7650,12249,1305877,2504,3936,2,28214,1396,33145,621004,724892,0
439,47625,378168,282447,38993,3440964,248,4083,4101,11204906,106804,14007,11797,77504,13947,6534,77203,7692936,0,18439,84,0,12911,769,87,8008,7888,12908,1380561,3293,4601,0,31001,1326,34793,652825,767071,0
440,35239,281432,204793,29579,2507034,147,2948,2878,8194579,79908,10152,9304,57677,10022,4803,57586,5701074,0,13515,59,0,9866,509,66,5918,5875,9730,1036680,2529,3396,0,23473,1030,25984,496406,577009,0
441,31945,262093,185899,27876,2301800,164,2729,2711,7601445,74645,9111,8764,53813,9088,4318,53268,5299271,2,12359,56,0,9215,447,56,5103,5286,9116,959643,2348,3285,0,22799,914,23819,465563,537033,0
442,45403,361691,266640,39481,3191264,235,3838,3950,10657350,103156,13580,12561,73792,13566,6286,74326,7213298,1,17042,92,0,12183,701,83,7732,7770,12109,1266618,3358,4622,0,29691,1359,32308,597336,691202,0
443,48876,382918,289817,38651,3461739,212,4033,4082,11415689,108761,14477,10913,77194,14692,6584,77930,7758807,0,18626,74,0,12601,752,85,8199,8223,12693,1380170,2930,4249,0,29691,1411,35100,644914,755147,0
444,32840,274518,186360,28921,2423401,107,2536,2537,7779622,79151,9386,9315,57370,9276,3895,56867,5681368,1,12963,56,0,9772,418,55,4986,4989,9635,1014900,2993,3688,0,26320,822,24925,517984,612295,0
445,30930,256399,177526,27246,2216978,135,2616,2676,7347552,73722,8821,8455,52844,8928,4003,52987,5168936,0,11668,59,0,9152,445,48,4955,4982,9024,923194,2462,3327,0,22498,884,23106,450425,515289,0
446,43575,361143,255591,38263,3223379,158,3697,3661,10434628,102917,12847,12069,75110,12834,5640,74922,7363022,1,16700,78,0,12367,618,82,7117,7020,12274,1295362,3543,4716,0,32776,1184,32860,636833,746893,0
447,47438,386995,277746,41768,3395283,223,4177,4139,11068312,110097,14164,12973,78550,14081,6466,79277,7680779,1,18067,88,0,12910,769,91,7899,8033,13244,1362374,3522,4954,0,33402,1300,34656,649349,755729,0
448,32022,256417,183120,26654,2231523,137,2740,2688,7310310,72158,9117,8109,52109,9054,4277,51831,5105456,0,12363,61,0,8784,515,57,5442,5212,8594,923041,2238,3115,0,21805,935,23598,453638,529232,0
449,46600,366269,271478,37910,3189983,223,3955,4086,10594542,104595,13791,10756,74070,13999,6515,73518,7198719,0,17483,76,0,12090,751,78,8074,7883,12127,1278785,2750,4069,0,27494,1372,33199,594308,685412,0
450,46888,386746,274386,38666,3490531,186,3860,3733,11219624,110241,13769,11101,79430,13813,5976,79677,7947937,0,18103,76,0,13343,634,81,7145,7561,13439,1419044,2772,4561,0,32217,1271,35072,688422,812815,0
451,34823,277232,202937,27644,2434534,150,2993,2925,8191990,78371,9893,7922,55561,9874,4607,55751,5579814,1,13301,62,0,9439,558,61,5715,5934,9384,1000179,2007,3093,0,21828,1033,25395,474116,540665,0
452,32183,261583,186170,26760,2317356,151,2615,2613,7596332,74908,9200,7751,52935,9166,4266,53141,5368499,0,12335,56,0,9051,467,48,5016,5137,9146,965953,2070,3205,1,22594,853,23791,477818,554910,0
453,42652,345478,248298,36058,3090852,176,3523,3661,10181125,99313,12427,10985,71455,12353,5589,71459,7063841,2,16270,66,0,12021,628,73,6926,7145,11905,1246439,3034,4210,0,29181,1130,31318,593425,691622,0
454,47137,378287,279715,38835,3386171,196,4099,3998,11062468,107576,14130,10865,77168,13980,6520,77092,7614492,1,18076,83,0,12736,712,83,7879,8052,12742,1361228,2883,4178,0,29943,1385,34799,635691,738848,0
455,33153,268153,192813,26725,2403144,136,2761,2762,7765419,74937,9294,7851,55252,9489,4465,55153,5494885,0,12918,51,0,9666,495,49,5426,5378,9421,1008525,2313,3229,0,22973,858,25001,488434,568247,0
456,31358,259245,180752,26037,2327808,135,2425,2454,7559443,73464,8958,7717,53650,8767,3817,53732,5384834,0,12475,52,0,9522,406,60,4951,4911,9162,990777,2137,3040,0,22756,838,23959,480324,564586,0
457,42088,348790,240698,37033,3142028,165,3355,3330,10079448,99774,12171,12064,72756,12143,5137,73005,7257331,1,16071,77,0,12423,602,89,6384,6526,12384,1288855,3517,4826,0,33581,1013,31393,643791,762567,0
458,45428,373686,260988,38953,3372494,167,3691,3736,10745754,106611,13137,12146,78281,13357,5630,78340,7714433,0,17669,73,0,13272,658,77,7014,7161,13300,1385372,3532,5032,0,34113,1121,34474,678996,795640,0
